2.42600766027,285
2.44346095279,289
2.46091424531,292
2.47836753783,298
2.49582083035,294
2.51327412287,290
2.53072741539,287
2.54818070791,283
2.56563400043,280
2.58308729295,276
2.60054058547,273
2.61799387799,270
2.63544717051,267
2.65290046303,264
2.67035375555,261
2.68780704807,259
2.70526034059,257
2.72271363311,254
2.74016692563,252
2.75762021815,250
2.77507351067,248
2.79252680319,246
2.80998009571,244
2.82743338823,242
2.84488668075,241
2.86233997327,239
2.87979326579,238
2.89724655831,237
2.91469985083,235
2.93215314335,234
2.94960643587,233
2.96705972839,232
2.98451302091,231
3.00196631343,231
3.01941960595,230
3.03687289847,229
3.05432619099,228
3.07177948351,228
3.08923277603,228
3.10668606855,228
3.12413936107,227
3.14159265359,228
3.17649923863,227
3.19395253115,227
3.21140582367,227
3.22885911619,227
3.24631240871,228
3.26376570123,228
3.28121899375,229
3.29867228627,229
3.31612557879,230
3.33357887131,231
3.35103216383,232
3.36848545635,233
3.38593874887,233
3.40339204139,235
3.42084533391,236
3.43829862643,238
3.45575191895,239
3.47320521147,240
3.49065850399,242
3.50811179651,244
3.52556508903,246
3.54301838155,248
3.56047167407,250
3.57792496659,252
3.59537825911,255
3.61283155163,257
3.63028484415,260
3.64773813667,263
3.66519142919,266
3.68264472171,270
3.70009801423,273
3.71755130675,276
3.73500459927,280
3.75245789179,285
3.76991118431,290
3.78736447683,288
3.80481776935,285
3.82227106187,282
3.83972435439,279
3.85717764691,276
3.87463093943,274
3.89208423195,271
3.90953752447,269
3.92699081699,267
3.94444410951,264
3.96189740203,262
3.97935069455,260
3.99680398707,259
4.01425727959,258
4.03171057211,256
4.04916386463,255
4.06661715715,253
4.08407044967,252
4.10152374219,251
4.11897703471,250
4.13643032723,249
4.15388361975,248
4.17133691227,248
4.18879020479,247
4.20624349731,246
4.22369678983,245
4.24115008235,245
4.25860337487,245
4.27605666739,245
4.29350995991,244
4.31096325243,244
4.32841654495,244
4.34586983747,244
4.36332312999,244
4.38077642251,244
4.39822971503,244
4.41568300755,244
4.43313630007,245
4.45058959259,245
4.46804288511,245
4.48549617763,246
4.50294947015,247
4.52040276267,247
4.53785605519,248
4.55530934771,250
4.57276264023,251
4.59021593275,252
4.60766922527,253
4.62512251778,255
4.6425758103,256
4.66002910282,258
4.67748239534,260
4.69493568786,262
4.71238898038,265
4.7298422729,266
4.74729556542,269
4.76474885794,271
4.78220215046,275
4.79965544298,278
4.8171087355,281
4.83456202802,284
4.85201532054,287
4.86946861306,291
4.88692190558,295
4.9043751981,298
4.92182849062,303
4.93928178314,308
4.95673507566,313
4.97418836818,318
4.9916416607,325
5.00909495322,319
5.02654824574,314
5.04400153826,310
5.06145483078,305
5.0789081233,302
5.09636141582,298
5.11381470834,294
5.13126800086,291
5.14872129338,287
5.1661745859,284
5.18362787842,281
5.20108117094,278
5.21853446346,276
5.23598775598,273
5.2534410485,270
5.27089434102,268
5.28834763354,266
5.30580092606,264
5.32325421858,262
5.3407075111,260
5.35816080362,258
5.37561409614,256
5.39306738866,255
5.41052068118,253
5.4279739737,251
5.44542726622,250
5.46288055874,249
5.48033385126,248
5.49778714378,247
5.5152404363,245
5.53269372882,245
5.55014702134,244
5.56760031386,242
5.58505360638,241
5.6025068989,241
5.61996019142,240
5.63741348394,240
5.65486677646,239
5.67232006898,239
5.6897733615,238
5.70722665402,238
5.72467994654,238
5.74213323906,238
5.75958653158,238
5.7770398241,237
5.79449311662,237
5.81194640914,238
5.82939970166,238
5.84685299418,239
5.8643062867,239
5.88175957922,240
5.89921287174,240
5.91666616426,241
5.93411945678,241
5.9515727493,242
5.96902604182,243
5.98647933434,244
6.00393262686,245
6.02138591938,247
6.0388392119,248
6.05629250442,249
6.07374579694,251
6.09119908946,252
6.10865238198,254
6.1261056745,256
6.14355896702,257
6.16101225954,260
6.17846555206,262
6.19591884458,264
6.2133721371,267
6.23082542962,269
6.24827872214,273
6.26573201466,273
